id,booking_code,customer_id,vehicle_id,scheduled_at,status,service_amount,reward_point_earned,reward_point_redeemed,promotion_id,hour_of_day,day_of_week,day_name,tier_rule_id,tier_code,wash_count,lifetime_spend
2672,FK240914012200037,207,247,1726297500,COMPLETED,30000.00,3,0,,14,7,Saturday,1,MEMBER,2,80000.00
3191,FK240914015601092,241,281,1726300980,COMPLETED,50000.00,5,0,,15,7,Saturday,2,SILVER,15,930000.00
1997,FK240914007900779,164,204,1726303260,COMPLETED,30000.00,3,0,,15,7,Saturday,2,SILVER,14,660000.00
3404,FK240914017101846,256,296,1726303800,COMPLETED,50000.00,5,0,,15,7,Saturday,2,SILVER,24,1420000.00
1687,FK240914005800249,143,183,1726306200,COMPLETED,50000.00,5,0,,16,7,Saturday,2,SILVER,24,1460000.00
1546,FK240914004801187,133,173,1726308420,COMPLETED,50000.00,5,0,,17,7,Saturday,2,SILVER,11,540000.00
3768,FK240914019301490,278,318,1726311480,COMPLETED,80000.00,8,0,,17,7,Saturday,3,GOLD,41,2800000.00
1330,FK240914003300095,118,158,1726314120,COMPLETED,50000.00,5,0,,18,7,Saturday,2,SILVER,10,540000.00
2505,FK240914011400692,199,239,1726317420,COMPLETED,50000.00,5,0,,19,7,Saturday,3,GOLD,26,1530000.00
2865,FK240914013602443,221,261,1726325220,COMPLETED,80000.00,8,0,,21,7,Saturday,3,GOLD,41,2960000.00
1729,FK240914006100218,146,186,1726326300,COMPLETED,80000.00,8,0,,22,7,Saturday,3,GOLD,25,1560000.00
2125,FK240914008803731,173,213,1726327260,COMPLETED,80000.00,8,0,,22,7,Saturday,4,PLATINUM,42,3070000.00
1071,FK240914001301559,98,138,1726330020,COMPLETED,80000.00,8,0,,23,7,Saturday,3,GOLD,38,2690000.00
1193,FK240914002100671,106,146,1726334040,COMPLETED,50000.00,5,0,,0,1,Sunday,3,GOLD,25,1610000.00
1521,FK240915004600460,131,171,1726411980,CANCELLED,30000.00,0,0,,21,1,Sunday,1,MEMBER,4,160000.00
2909,FK240915013801443,223,263,1726416000,COMPLETED,30000.00,3,0,,23,1,Sunday,2,SILVER,23,1320000.00
3727,FK240916019100250,276,316,1726508880,CANCELLED,80000.00,0,0,,0,3,Tuesday,1,MEMBER,6,330000.00
3769,FK240917019301543,278,318,1726560240,COMPLETED,80000.00,8,0,,15,3,Tuesday,3,GOLD,41,2800000.00
3626,FK240917018400131,269,309,1726573080,COMPLETED,50000.00,5,0,,18,3,Tuesday,1,MEMBER,5,170000.00
1072,FK240917001301679,98,138,1726595520,PENDING,80000.00,0,0,,0,4,Wednesday,3,GOLD,38,2690000.00
1936,FK240918007100515,156,196,1726656420,COMPLETED,50000.00,5,0,,17,4,Wednesday,1,MEMBER,5,210000.00
2707,FK240918012600352,211,251,1726663500,COMPLETED,50000.00,5,0,,19,4,Wednesday,1,MEMBER,6,310000.00
3166,FK240919015400750,239,279,1726731720,CANCELLED,30000.00,0,0,,14,5,Thursday,2,SILVER,11,680000.00
3405,FK240920017101984,256,296,1726811040,COMPLETED,50000.00,5,0,,12,6,Friday,2,SILVER,24,1420000.00
3480,FK240920017500165,260,300,1726833780,COMPLETED,50000.00,5,0,,19,6,Friday,2,SILVER,10,520000.00
3452,FK240920017301263,258,298,1726838400,COMPLETED,80000.00,8,0,,20,6,Friday,2,SILVER,12,610000.00
1073,FK240920001301781,98,138,1726850160,COMPLETED,80000.00,8,0,,23,6,Friday,3,GOLD,38,2690000.00
969,FK240921000601616,91,131,1726895280,CANCELLED,50000.00,0,0,,12,7,Saturday,2,SILVER,12,600000.00
2506,FK240921011400784,199,239,1726900500,COMPLETED,30000.00,3,0,,13,7,Saturday,3,GOLD,26,1530000.00
2149,FK240921009200497,177,217,1726902780,CONFIRMED,50000.00,0,0,,14,7,Saturday,2,SILVER,24,1490000.00
3862,FK240921019902581,284,324,1726906440,COMPLETED,80000.00,8,0,,15,7,Saturday,3,GOLD,24,1570000.00
3359,FK240921016803097,253,293,1726907460,COMPLETED,80000.00,8,0,,15,7,Saturday,3,GOLD,41,2880000.00
1928,FK240921007000845,155,195,1726909140,CANCELLED,30000.00,0,0,,15,7,Saturday,1,MEMBER,5,290000.00
1887,FK240921006800538,153,193,1726909500,COMPLETED,80000.00,8,0,,16,7,Saturday,2,SILVER,19,1110000.00
3134,FK240921015201824,237,277,1726910880,COMPLETED,80000.00,8,0,,16,7,Saturday,3,GOLD,25,1540000.00
1688,FK240921005800370,143,183,1726912500,COMPLETED,80000.00,8,0,,16,7,Saturday,2,SILVER,24,1460000.00
3192,FK240921015601181,241,281,1726913340,COMPLETED,50000.00,5,0,,17,7,Saturday,2,SILVER,15,930000.00
2867,FK240921013602698,221,261,1726914120,COMPLETED,80000.00,8,0,,17,7,Saturday,3,GOLD,41,2960000.00
2126,FK240921008803885,173,213,1726915560,COMPLETED,80000.00,8,0,,17,7,Saturday,4,PLATINUM,42,3070000.00
3770,FK240921019301611,278,318,1726915680,COMPLETED,80000.00,8,0,,17,7,Saturday,3,GOLD,41,2800000.00
1864,FK240921006600113,151,191,1726922880,COMPLETED,50000.00,5,0,,19,7,Saturday,1,MEMBER,6,270000.00
3662,FK240921018602746,271,311,1726923060,COMPLETED,80000.00,8,0,,19,7,Saturday,3,GOLD,30,1950000.00
3358,FK240921016802930,253,293,1726923960,COMPLETED,80000.00,8,0,,20,7,Saturday,3,GOLD,41,2880000.00
1423,FK240921003802615,123,163,1726930800,COMPLETED,30000.00,3,0,,22,7,Saturday,3,GOLD,35,2200000.00
3000,FK240921014102653,226,266,1726931460,COMPLETED,80000.00,8,0,,22,7,Saturday,3,GOLD,27,1600000.00
1422,FK240921003802560,123,163,1726934220,COMPLETED,50000.00,5,0,,22,7,Saturday,3,GOLD,35,2200000.00
2866,FK240921013602537,221,261,1726934520,COMPLETED,80000.00,8,0,,23,7,Saturday,3,GOLD,41,2960000.00
2257,FK240921010000892,185,225,1726935960,CANCELLED,30000.00,0,0,,23,7,Saturday,2,SILVER,13,710000.00
2730,FK240921012900386,214,254,1726937040,CANCELLED,50000.00,0,0,,23,7,Saturday,1,MEMBER,6,350000.00
3514,FK240921017800662,263,303,1726937760,COMPLETED,50000.00,5,0,,23,7,Saturday,2,SILVER,18,1070000.00
2893,FK240921013700340,222,262,1726939620,COMPLETED,30000.00,3,0,,0,1,Sunday,1,MEMBER,3,90000.00
1730,FK240922006100370,146,186,1726983420,CONFIRMED,50000.00,0,0,,12,1,Sunday,3,GOLD,25,1560000.00
929,FK240922000301029,88,128,1726995120,COMPLETED,50000.00,5,0,,15,1,Sunday,2,SILVER,10,510000.00
3430,FK240922017201852,257,297,1727012160,CANCELLED,30000.00,0,0,,20,1,Sunday,2,SILVER,20,1210000.00
2661,FK240922011902474,204,244,1727018700,COMPLETED,80000.00,8,0,,22,1,Sunday,2,SILVER,22,1190000.00
3878,FK240923020100054,286,326,1727073480,COMPLETED,30000.00,3,0,,13,2,Monday,1,MEMBER,1,30000.00
3001,FK240923014102750,226,266,1727079240,COMPLETED,50000.00,5,0,,15,2,Monday,3,GOLD,27,1600000.00
3251,FK240923016100459,246,286,1727081040,COMPLETED,50000.00,5,0,,15,2,Monday,2,SILVER,14,890000.00
1257,FK240923002500254,110,150,1727096340,COMPLETED,50000.00,5,0,,19,2,Monday,2,SILVER,12,540000.00
908,FK240924000100510,86,126,1727158140,COMPLETED,50000.00,5,0,,13,3,Tuesday,2,SILVER,9,500000.00
2910,FK240924013801526,223,263,1727184900,COMPLETED,30000.00,3,0,,20,3,Tuesday,2,SILVER,23,1320000.00
1468,FK240925004100962,126,166,1727241360,COMPLETED,80000.00,8,0,,12,4,Wednesday,2,SILVER,11,550000.00
1424,FK240925003802782,123,163,1727253600,COMPLETED,80000.00,8,0,,15,4,Wednesday,3,GOLD,35,2200000.00
2967,FK240925014000727,225,265,1727277180,COMPLETED,50000.00,5,0,,22,4,Wednesday,1,MEMBER,10,460000.00
2269,FK240925010100255,186,226,1727282520,COMPLETED,50000.00,5,0,,23,4,Wednesday,2,SILVER,11,510000.00
2487,FK240926011200617,197,237,1727330040,COMPLETED,30000.00,3,0,,12,5,Thursday,1,MEMBER,3,110000.00
1194,FK240926002100721,106,146,1727335980,COMPLETED,80000.00,8,0,,14,5,Thursday,3,GOLD,25,1610000.00
1888,FK240926006800674,153,193,1727370060,COMPLETED,50000.00,5,0,,0,6,Friday,2,SILVER,19,1110000.00
1074,FK240927001301868,98,138,1727442300,COMPLETED,50000.00,5,0,,20,6,Friday,3,GOLD,38,2690000.00
3360,FK240928016803115,253,293,1727503860,COMPLETED,80000.00,8,0,,13,7,Saturday,3,GOLD,41,2880000.00
1599,FK240928005200254,137,177,1727504340,CANCELLED,80000.00,0,0,,13,7,Saturday,1,MEMBER,1,30000.00
1547,FK240928004801263,133,173,1727505660,COMPLETED,50000.00,5,0,,13,7,Saturday,2,SILVER,11,540000.00
3135,FK240928015201975,237,277,1727512860,COMPLETED,50000.00,5,0,,15,7,Saturday,3,GOLD,25,1540000.00
1617,FK240928005500081,140,180,1727518140,COMPLETED,50000.00,5,0,,17,7,Saturday,3,GOLD,34,2380000.00
3868,FK240928020000423,285,325,1727519760,COMPLETED,30000.00,3,0,,17,7,Saturday,2,SILVER,11,510000.00
3771,FK240928019301753,278,318,1727524500,COMPLETED,30000.00,3,0,,18,7,Saturday,3,GOLD,41,2800000.00
2127,FK240928008803968,173,213,1727529480,COMPLETED,80000.00,8,0,,20,7,Saturday,4,PLATINUM,42,3070000.00
1951,FK240928007500369,160,200,1727530440,COMPLETED,30000.00,3,0,,20,7,Saturday,1,MEMBER,9,420000.00
3663,FK240928018602840,271,311,1727531580,COMPLETED,50000.00,5,0,,20,7,Saturday,3,GOLD,30,1950000.00
2079,FK240928008600063,171,211,1727532240,CANCELLED,30000.00,0,0,,21,7,Saturday,1,MEMBER,2,110000.00
1720,FK240928005900955,144,184,1727536680,COMPLETED,30000.00,3,0,,22,7,Saturday,1,MEMBER,10,460000.00
3829,FK240928019801040,283,323,1727538660,CANCELLED,30000.00,0,0,,22,7,Saturday,2,SILVER,11,530000.00
1395,FK240928003700344,122,162,1727539200,CANCELLED,30000.00,0,0,,23,7,Saturday,1,MEMBER,2,110000.00
2217,FK240928009600350,181,221,1727542320,CANCELLED,50000.00,0,0,,23,7,Saturday,1,MEMBER,3,130000.00
3271,FK240928016200693,247,287,1727542560,COMPLETED,30000.00,3,0,,23,7,Saturday,2,SILVER,14,720000.00
2366,FK240928010501144,190,230,1727545560,CANCELLED,50000.00,0,0,,0,1,Sunday,2,SILVER,12,560000.00
2868,FK240929013602751,221,261,1727590620,COMPLETED,80000.00,8,0,,13,1,Sunday,3,GOLD,41,2960000.00
3624,FK240929018302224,268,308,1727602080,COMPLETED,50000.00,5,0,,16,1,Sunday,2,SILVER,20,1090000.00
1618,FK240929005500161,140,180,1727604180,COMPLETED,50000.00,5,0,,17,1,Sunday,3,GOLD,34,2380000.00
917,FK240929000200270,87,127,1727618880,COMPLETED,50000.00,5,0,,21,1,Sunday,1,MEMBER,3,130000.00
1512,FK241001004500730,130,170,1727762100,COMPLETED,50000.00,5,0,,12,3,Tuesday,2,SILVER,11,550000.00
3406,FK241001017102011,256,296,1727774580,COMPLETED,80000.00,8,0,,16,3,Tuesday,2,SILVER,24,1420000.00
2342,FK241001010400764,189,229,1727801580,COMPLETED,80000.00,8,0,,23,3,Tuesday,2,SILVER,17,1130000.00
2128,FK241002008804075,173,213,1727854920,COMPLETED,80000.00,8,0,,14,4,Wednesday,4,PLATINUM,42,3070000.00
1731,FK241002006100436,146,186,1727888160,CANCELLED,50000.00,0,0,,23,4,Wednesday,3,GOLD,25,1560000.00
3018,FK241003014300582,228,268,1727948580,CANCELLED,30000.00,0,0,,16,5,Thursday,1,MEMBER,1,50000.00
3002,FK241003014102894,226,266,1727973900,COMPLETED,50000.00,5,0,,23,5,Thursday,3,GOLD,27,1600000.00
3361,FK241003016803222,253,293,1727977140,COMPLETED,80000.00,8,0,,0,6,Friday,3,GOLD,41,2880000.00
3883,FK241004020300074,288,328,1728062340,COMPLETED,80000.00,8,0,,0,7,Saturday,2,SILVER,19,1110000.00
2765,FK241005013300050,218,258,1728106680,COMPLETED,50000.00,5,0,,12,7,Saturday,4,PLATINUM,45,3200000.00
1425,FK241005003802823,123,163,1728111000,CANCELLED,80000.00,0,0,,13,7,Saturday,3,GOLD,35,2200000.00
1865,FK241005006600262,151,191,1728114720,COMPLETED,80000.00,8,0,,14,7,Saturday,1,MEMBER,6,270000.00
1075,FK241005001301928,98,138,1728117120,COMPLETED,80000.00,8,0,,15,7,Saturday,3,GOLD,38,2690000.00
2925,FK241005013900073,224,264,1728118680,COMPLETED,50000.00,5,0,,15,7,Saturday,3,GOLD,30,1970000.00
2594,FK241005011700753,202,242,1728123480,CANCELLED,80000.00,0,0,,17,7,Saturday,1,MEMBER,9,420000.00
3863,FK241005019902627,284,324,1728125400,COMPLETED,80000.00,8,0,,17,7,Saturday,3,GOLD,24,1570000.00
3772,FK241005019301841,278,318,1728131400,COMPLETED,80000.00,8,0,,19,7,Saturday,3,GOLD,41,2800000.00
3481,FK241005017500214,260,300,1728137580,COMPLETED,80000.00,8,0,,21,7,Saturday,2,SILVER,10,520000.00
3252,FK241005016100592,246,286,1728139260,COMPLETED,80000.00,8,0,,21,7,Saturday,2,SILVER,14,890000.00
3431,FK241005017201984,257,297,1728142140,COMPLETED,80000.00,8,0,,22,7,Saturday,2,SILVER,20,1210000.00
1426,FK241005003802944,123,163,1728142740,COMPLETED,80000.00,8,0,,22,7,Saturday,3,GOLD,35,2200000.00
2129,FK241005008804158,173,213,1728146700,COMPLETED,80000.00,8,0,,23,7,Saturday,4,PLATINUM,42,3070000.00
3728,FK241005019100363,276,316,1728147180,COMPLETED,50000.00,5,0,,23,7,Saturday,1,MEMBER,6,330000.00
1968,FK241006007700078,162,202,1728206280,COMPLETED,50000.00,5,0,,16,1,Sunday,2,SILVER,12,640000.00
3515,FK241006017800759,263,303,1728221340,COMPLETED,80000.00,8,0,,20,1,Sunday,2,SILVER,18,1070000.00
2739,FK241006013000366,215,255,1728223320,COMPLETED,50000.00,5,0,,21,1,Sunday,1,MEMBER,2,80000.00
2543,FK241006011600063,201,241,1728224220,COMPLETED,80000.00,8,0,,21,1,Sunday,3,GOLD,40,2960000.00
1619,FK241006005500295,140,180,1728230700,COMPLETED,80000.00,8,0,,23,1,Sunday,3,GOLD,34,2380000.00
2869,FK241006013602846,221,261,1728235020,CANCELLED,50000.00,0,0,,0,2,Monday,3,GOLD,41,2960000.00
976,FK241007000800195,93,133,1728312660,COMPLETED,30000.00,3,0,,21,2,Monday,1,MEMBER,4,160000.00
1287,FK241007002900463,114,154,1728316320,COMPLETED,80000.00,8,0,,22,2,Monday,1,MEMBER,7,400000.00
3193,FK241008015601254,241,281,1728368160,COMPLETED,50000.00,5,0,,13,3,Tuesday,2,SILVER,15,930000.00
2150,FK241008009200584,177,217,1728370500,COMPLETED,80000.00,8,0,,13,3,Tuesday,2,SILVER,24,1490000.00
2507,FK241008011400822,199,239,1728397800,COMPLETED,80000.00,8,0,,21,3,Tuesday,3,GOLD,26,1530000.00
1450,FK241009004000518,125,165,1728460920,COMPLETED,30000.00,3,0,,15,4,Wednesday,1,MEMBER,10,490000.00
2968,FK241009014000884,225,265,1728486540,CANCELLED,30000.00,0,0,,22,4,Wednesday,1,MEMBER,10,460000.00
3136,FK241009015202026,237,277,1728488460,COMPLETED,50000.00,5,0,,22,4,Wednesday,3,GOLD,25,1540000.00
933,FK241010000400335,89,129,1728562500,COMPLETED,50000.00,5,0,,19,5,Thursday,2,SILVER,15,700000.00
1721,FK241010005901022,144,184,1728582600,COMPLETED,50000.00,5,0,,0,6,Friday,1,MEMBER,10,460000.00
1998,FK241011007900833,164,204,1728631140,COMPLETED,50000.00,5,0,,14,6,Friday,2,SILVER,14,660000.00
1604,FK241011005300465,138,178,1728638280,COMPLETED,50000.00,5,0,,16,6,Friday,1,MEMBER,5,190000.00
2529,FK241011011500191,200,240,1728645420,COMPLETED,30000.00,3,0,,18,6,Friday,2,SILVER,12,500000.00
2685,FK241011012400186,209,249,1728657420,COMPLETED,50000.00,5,0,,21,6,Friday,1,MEMBER,2,100000.00
1331,FK241012003300114,118,158,1728712560,COMPLETED,80000.00,8,0,,12,7,Saturday,2,SILVER,10,540000.00
1052,FK241012001200470,97,137,1728716580,CANCELLED,50000.00,0,0,,14,7,Saturday,1,MEMBER,6,340000.00
2926,FK241012013900143,224,264,1728718140,CANCELLED,50000.00,0,0,,14,7,Saturday,3,GOLD,30,1970000.00
3664,FK241012018602997,271,311,1728718320,COMPLETED,80000.00,8,0,,14,7,Saturday,3,GOLD,30,1950000.00
1889,FK241012006800750,153,193,1728720180,COMPLETED,50000.00,5,0,,15,7,Saturday,2,SILVER,19,1110000.00
2137,FK241012008900182,174,214,1728720180,COMPLETED,50000.00,5,0,,15,7,Saturday,1,MEMBER,2,130000.00
1427,FK241012003803050,123,163,1728720240,COMPLETED,50000.00,5,0,,15,7,Saturday,3,GOLD,35,2200000.00
2544,FK241012011600189,201,241,1728722100,COMPLETED,50000.00,5,0,,15,7,Saturday,3,GOLD,40,2960000.00
2911,FK241012013801631,223,263,1728723240,COMPLETED,50000.00,5,0,,15,7,Saturday,2,SILVER,23,1320000.00
2766,FK241012013300167,218,258,1728724200,COMPLETED,80000.00,8,0,,16,7,Saturday,4,PLATINUM,45,3200000.00
2380,FK241012010600812,191,231,1728726900,COMPLETED,50000.00,5,0,,16,7,Saturday,1,MEMBER,9,440000.00
2130,FK241012008804237,173,213,1728734280,COMPLETED,50000.00,5,0,,18,7,Saturday,4,PLATINUM,42,3070000.00
1620,FK241012005500317,140,180,1728744780,COMPLETED,50000.00,5,0,,21,7,Saturday,3,GOLD,34,2380000.00
1689,FK241012005800447,143,183,1728744960,COMPLETED,50000.00,5,0,,21,7,Saturday,2,SILVER,24,1460000.00
3362,FK241012016803384,253,293,1728750840,COMPLETED,80000.00,8,0,,23,7,Saturday,3,GOLD,41,2880000.00
3679,FK241012018800769,273,313,1728750840,CANCELLED,80000.00,0,0,,23,7,Saturday,2,SILVER,13,680000.00
1076,FK241012001302068,98,138,1728751260,COMPLETED,80000.00,8,0,,23,7,Saturday,3,GOLD,38,2690000.00
2764,FK241012013200313,217,257,1728754260,COMPLETED,30000.00,3,0,,0,1,Sunday,1,MEMBER,3,90000.00
3432,FK241013017202073,257,297,1728804900,COMPLETED,50000.00,5,0,,14,1,Sunday,2,SILVER,20,1210000.00
909,FK241013000100687,86,126,1728808080,COMPLETED,30000.00,3,0,,15,1,Sunday,2,SILVER,9,500000.00
1732,FK241013006100528,146,186,1728808800,COMPLETED,50000.00,5,0,,15,1,Sunday,3,GOLD,25,1560000.00
3869,FK241013020000574,285,325,1728816360,COMPLETED,30000.00,3,0,,17,1,Sunday,2,SILVER,11,510000.00
3363,FK241013016803419,253,293,1728819780,COMPLETED,80000.00,8,0,,18,1,Sunday,3,GOLD,41,2880000.00
2671,FK241014012100719,206,246,1728908100,COMPLETED,50000.00,5,0,,19,2,Monday,1,MEMBER,7,230000.00
2724,FK241014012800246,213,253,1728910740,COMPLETED,50000.00,5,0,,19,2,Monday,1,MEMBER,4,140000.00
2545,FK241014011600250,201,241,1728924660,COMPLETED,80000.00,8,0,,23,2,Monday,3,GOLD,40,2960000.00
2731,FK241015012900484,214,254,1728970860,COMPLETED,80000.00,8,0,,12,3,Tuesday,1,MEMBER,6,350000.00
1621,FK241015005500425,140,180,1729009380,COMPLETED,80000.00,8,0,,23,3,Tuesday,3,GOLD,34,2380000.00
1940,FK241016007200235,157,197,1729059480,CONFIRMED,30000.00,0,0,,13,4,Wednesday,1,MEMBER,3,90000.00
3194,FK241016015601368,241,281,1729063620,COMPLETED,80000.00,8,0,,14,4,Wednesday,2,SILVER,15,930000.00
1280,FK241016002800138,113,153,1729076940,COMPLETED,30000.00,3,0,,18,4,Wednesday,1,MEMBER,4,140000.00
1952,FK241016007500435,160,200,1729098300,COMPLETED,50000.00,5,0,,0,5,Thursday,1,MEMBER,9,420000.00
1622,FK241018005500541,140,180,1729240200,COMPLETED,80000.00,8,0,,15,6,Friday,3,GOLD,34,2380000.00
2708,FK241018012600453,211,251,1729270920,COMPLETED,50000.00,5,0,,0,7,Saturday,1,MEMBER,6,310000.00
3407,FK241019017102129,256,296,1729318320,COMPLETED,50000.00,5,0,,13,7,Saturday,2,SILVER,24,1420000.00
2927,FK241019013900298,224,264,1729320180,COMPLETED,80000.00,8,0,,13,7,Saturday,3,GOLD,30,1970000.00
2192,FK241019009400067,179,219,1729322760,CANCELLED,80000.00,0,0,,14,7,Saturday,1,MEMBER,9,480000.00
2508,FK241019011400984,199,239,1729323960,COMPLETED,30000.00,3,0,,14,7,Saturday,3,GOLD,26,1530000.00
3272,FK241019016200745,247,287,1729323960,COMPLETED,50000.00,5,0,,14,7,Saturday,2,SILVER,14,720000.00
1077,FK241019001302126,98,138,1729324860,COMPLETED,80000.00,8,0,,15,7,Saturday,3,GOLD,38,2690000.00
3253,FK241019016100671,246,286,1729326420,COMPLETED,50000.00,5,0,,15,7,Saturday,2,SILVER,14,890000.00
1195,FK241019002100888,106,146,1729326840,COMPLETED,50000.00,5,0,,15,7,Saturday,3,GOLD,25,1610000.00
3003,FK241019014102988,226,266,1729327200,COMPLETED,50000.00,5,0,,15,7,Saturday,3,GOLD,27,1600000.00
2767,FK241019013300213,218,258,1729335120,COMPLETED,80000.00,8,0,,17,7,Saturday,4,PLATINUM,45,3200000.00
1295,FK241019003000275,115,155,1729338120,COMPLETED,30000.00,3,0,,18,7,Saturday,1,MEMBER,4,170000.00
3773,FK241019019301918,278,318,1729339380,COMPLETED,80000.00,8,0,,19,7,Saturday,3,GOLD,41,2800000.00
3137,FK241019015202199,237,277,1729341060,COMPLETED,50000.00,5,0,,19,7,Saturday,3,GOLD,25,1540000.00
1866,FK241019006600396,151,191,1729342020,COMPLETED,30000.00,3,0,,19,7,Saturday,1,MEMBER,6,270000.00
2343,FK241019010400841,189,229,1729347540,COMPLETED,50000.00,5,0,,21,7,Saturday,2,SILVER,17,1130000.00
1258,FK241019002500398,110,150,1729350480,COMPLETED,50000.00,5,0,,22,7,Saturday,2,SILVER,12,540000.00
2870,FK241019013602933,221,261,1729354920,COMPLETED,80000.00,8,0,,23,7,Saturday,3,GOLD,41,2960000.00
3729,FK241019019100437,276,316,1729355160,CANCELLED,30000.00,0,0,,23,7,Saturday,1,MEMBER,6,330000.00
1078,FK241019001302226,98,138,1729359480,COMPLETED,80000.00,8,0,,0,1,Sunday,3,GOLD,38,2690000.00
2912,FK241019013801760,223,263,1729360020,COMPLETED,80000.00,8,0,,0,1,Sunday,2,SILVER,23,1320000.00
1929,FK241020007000938,155,195,1729408320,CANCELLED,30000.00,0,0,,14,1,Sunday,1,MEMBER,5,290000.00
2413,FK241020010800028,193,233,1729414680,COMPLETED,30000.00,3,0,,15,1,Sunday,2,SILVER,12,530000.00
3516,FK241020017800878,263,303,1729419600,COMPLETED,80000.00,8,0,,17,1,Sunday,2,SILVER,18,1070000.00
3364,FK241020016803545,253,293,1729434300,COMPLETED,80000.00,8,0,,21,1,Sunday,3,GOLD,41,2880000.00
2131,FK241021008804354,173,213,1729515300,COMPLETED,50000.00,5,0,,19,2,Monday,4,PLATINUM,42,3070000.00
2595,FK241021011700899,202,242,1729531440,COMPLETED,80000.00,8,0,,0,3,Tuesday,1,MEMBER,9,420000.00
1513,FK241022004500839,130,170,1729581660,COMPLETED,30000.00,3,0,,14,3,Tuesday,2,SILVER,11,550000.00
2928,FK241022013900376,224,264,1729589400,COMPLETED,50000.00,5,0,,16,3,Tuesday,3,GOLD,30,1970000.00
1469,FK241022004101041,126,166,1729593960,CANCELLED,30000.00,0,0,,17,3,Tuesday,2,SILVER,11,550000.00
2258,FK241023010000956,185,225,1729660320,COMPLETED,30000.00,3,0,,12,4,Wednesday,2,SILVER,13,710000.00
3433,FK241023017202146,257,297,1729700400,COMPLETED,50000.00,5,0,,23,4,Wednesday,2,SILVER,20,1210000.00
3555,FK241024018200024,267,307,1729751820,COMPLETED,50000.00,5,0,,13,5,Thursday,4,PLATINUM,45,3150000.00
2872,FK241024013603199,221,261,1729754940,COMPLETED,80000.00,8,0,,14,5,Thursday,3,GOLD,41,2960000.00
1690,FK241024005800521,143,183,1729755480,COMPLETED,50000.00,5,0,,14,5,Thursday,2,SILVER,24,1460000.00
2673,FK241024012200129,207,247,1729775580,COMPLETED,50000.00,5,0,,20,5,Thursday,1,MEMBER,2,80000.00
2367,FK241024010501286,190,230,1729789740,COMPLETED,30000.00,3,0,,0,6,Friday,2,SILVER,12,560000.00
1890,FK241026006800841,153,193,1729919100,COMPLETED,80000.00,8,0,,12,7,Saturday,2,SILVER,19,1110000.00
3680,FK241026018800860,273,313,1729919340,COMPLETED,30000.00,3,0,,12,7,Saturday,2,SILVER,13,680000.00
2546,FK241026011600350,201,241,1729925760,COMPLETED,80000.00,8,0,,13,7,Saturday,3,GOLD,40,2960000.00
2768,FK241026013300391,218,258,1729926600,COMPLETED,50000.00,5,0,,14,7,Saturday,4,PLATINUM,45,3200000.00
3320,FK241026016600260,251,291,1729930980,COMPLETED,50000.00,5,0,,15,7,Saturday,1,MEMBER,2,100000.00
3195,FK241026015601469,241,281,1729931220,CANCELLED,50000.00,0,0,,15,7,Saturday,2,SILVER,15,930000.00
1079,FK241026001302357,98,138,1729934880,COMPLETED,80000.00,8,0,,16,7,Saturday,3,GOLD,38,2690000.00
1428,FK241026003803176,123,163,1729942740,COMPLETED,80000.00,8,0,,18,7,Saturday,3,GOLD,35,2200000.00
2132,FK241026008804471,173,213,1729943640,COMPLETED,80000.00,8,0,,18,7,Saturday,4,PLATINUM,42,3070000.00
2871,FK241026013603088,221,261,1729944540,COMPLETED,80000.00,8,0,,19,7,Saturday,3,GOLD,41,2960000.00
3830,FK241026019801155,283,323,1729947600,COMPLETED,30000.00,3,0,,20,7,Saturday,2,SILVER,11,530000.00
3167,FK241026015400890,239,279,1729951380,COMPLETED,80000.00,8,0,,21,7,Saturday,2,SILVER,11,680000.00
2509,FK241026011401087,199,239,1729956180,CANCELLED,80000.00,0,0,,22,7,Saturday,3,GOLD,26,1530000.00
1080,FK241026001302424,98,138,1729961220,COMPLETED,80000.00,8,0,,23,7,Saturday,3,GOLD,38,2690000.00
1623,FK241026005500672,140,180,1729962180,COMPLETED,80000.00,8,0,,0,1,Sunday,3,GOLD,34,2380000.00
3774,FK241026019302059,278,318,1729962360,COMPLETED,80000.00,8,0,,0,1,Sunday,3,GOLD,41,2800000.00
2334,FK241026010300518,188,228,1729962420,COMPLETED,30000.00,3,0,,0,1,Sunday,1,MEMBER,5,220000.00
3884,FK241026020300180,288,328,1729963020,COMPLETED,50000.00,5,0,,0,1,Sunday,2,SILVER,19,1110000.00
3517,FK241027017800984,263,303,1730012520,COMPLETED,50000.00,5,0,,14,1,Sunday,2,SILVER,18,1070000.00
1288,FK241027002900510,114,154,1730016480,COMPLETED,80000.00,8,0,,15,1,Sunday,1,MEMBER,7,400000.00
2873,FK241027013603265,221,261,1730018520,PENDING,50000.00,0,0,,15,1,Sunday,3,GOLD,41,2960000.00
1969,FK241027007700145,162,202,1730024340,COMPLETED,50000.00,5,0,,17,1,Sunday,2,SILVER,12,640000.00
2270,FK241027010100327,186,226,1730025120,CANCELLED,30000.00,0,0,,17,1,Sunday,2,SILVER,11,510000.00
3556,FK241027018200193,267,307,1730027400,COMPLETED,50000.00,5,0,,18,1,Sunday,4,PLATINUM,45,3150000.00
3091,FK241027015000114,235,275,1730029500,COMPLETED,50000.00,5,0,,18,1,Sunday,1,MEMBER,1,50000.00
